,Parametros CH1,Valores CH1,Tiempo CH1,Voltaje CH1,Parametros CH4,Valores CH4,Tiempo CH4,Voltaje CH4
251,,,1.7310000000000002e-05,13000.0,,,1.7310000000000002e-05,0.08
252,,,1.732e-05,12800.0,,,1.732e-05,0.06
253,,,1.7330000000000002e-05,13000.0,,,1.7330000000000002e-05,0.08
254,,,1.734e-05,12800.0,,,1.734e-05,0.06
255,,,1.735e-05,13000.0,,,1.735e-05,0.1
256,,,1.736e-05,12800.0,,,1.736e-05,0.08
257,,,1.737e-05,13000.0,,,1.737e-05,0.1
258,,,1.738e-05,13000.0,,,1.738e-05,0.08
259,,,1.739e-05,12800.0,,,1.739e-05,0.06
260,,,1.74e-05,12800.0,,,1.74e-05,0.08
261,,,1.741e-05,12600.0,,,1.741e-05,0.1
262,,,1.742e-05,12800.0,,,1.742e-05,0.06
263,,,1.743e-05,12600.0,,,1.743e-05,0.08
264,,,1.7440000000000002e-05,12800.0,,,1.7440000000000002e-05,0.06
265,,,1.745e-05,12600.0,,,1.745e-05,0.08
266,,,1.746e-05,12800.0,,,1.746e-05,0.1
267,,,1.747e-05,12800.0,,,1.747e-05,0.12
268,,,1.7480000000000002e-05,12800.0,,,1.7480000000000002e-05,0.06
269,,,1.749e-05,13000.0,,,1.749e-05,0.06
270,,,1.7500000000000002e-05,12800.0,,,1.7500000000000002e-05,0.06
271,,,1.751e-05,12400.0,,,1.751e-05,0.08
272,,,1.752e-05,13000.0,,,1.752e-05,0.06
273,,,1.753e-05,13000.0,,,1.753e-05,0.1
274,,,1.754e-05,13000.0,,,1.754e-05,0.04
275,,,1.755e-05,12600.0,,,1.755e-05,0.08
276,,,1.756e-05,12800.0,,,1.756e-05,0.08
277,,,1.757e-05,13000.0,,,1.757e-05,0.1
278,,,1.758e-05,12800.0,,,1.758e-05,0.08
279,,,1.759e-05,12800.0,,,1.759e-05,0.08
280,,,1.76e-05,12800.0,,,1.76e-05,0.06
281,,,1.7610000000000002e-05,12800.0,,,1.7610000000000002e-05,0.08
282,,,1.762e-05,13000.0,,,1.762e-05,0.08
283,,,1.763e-05,12800.0,,,1.763e-05,0.08
284,,,1.764e-05,13000.0,,,1.764e-05,0.08
285,,,1.7650000000000002e-05,13000.0,,,1.7650000000000002e-05,0.1
286,,,1.766e-05,12800.0,,,1.766e-05,0.08
287,,,1.7670000000000002e-05,13000.0,,,1.7670000000000002e-05,0.1
